id,firstName,lastName,birthday
2263,Kozlowski,Brian,1905-05-23 00:00:00
2264,Kozlowski,Glen,1905-05-15 00:00:00
2265,Kramer,Erik,1905-05-17 00:00:00
2266,Kramer,Kent,1905-04-27 00:00:00
2267,Kramer,Ron,1905-04-18 00:00:00
2268,Kramer,Tommy,1905-05-08 00:00:00
2269,Kranchick,Matt,1905-06-01 00:00:00
2270,Krause,Larry,1905-05-01 00:00:00
2271,Krause,Ryan,1905-06-03 00:00:00
2272,Kreider,Dan,1905-05-30 00:00:00
2273,Kreitling,Rich,1905-04-19 00:00:00
2274,Kreider,Steve,1905-05-11 00:00:00
2275,Krenzel,Craig,1905-06-03 00:00:00
2276,Krepfle,Keith,1905-05-05 00:00:00
2277,Kresser,Eric,1905-05-26 00:00:00
2278,Kretschmer,Chance,1905-06-22 00:00:00
2279,Krieg,Dave,1905-05-11 00:00:00
2280,Krieg,Jim,1905-05-02 00:00:00
2281,Kriewald,Steve,1905-06-22 00:00:00
2282,Kruczek,Mike,1905-05-06 00:00:00
2283,Krutko,Larry,1905-04-18 00:00:00
2284,Kubiak,Gary,1905-05-14 00:00:00
2285,Kuhn,John,1905-06-04 00:00:00
2286,Kulbacki,Joe,1905-04-21 00:00:00
2287,Kunz,Terry,1905-05-05 00:00:00
2288,Kurek,Ralph,1905-04-26 00:00:00
2289,Kwalick,Ted,1905-04-30 00:00:00
2290,LaChapelle,Sean,1905-05-23 00:00:00
2291,Lacy,Ken,1905-05-13 00:00:00
2292,Ladd,Anthony,1905-05-26 00:00:00
2293,LaFleur,David,1905-05-27 00:00:00
2294,LaFleur,Greg,1905-05-11 00:00:00
2295,LaGrand,Morris,1905-05-06 00:00:00
2296,Laidlaw,Scott,1905-05-06 00:00:00
2297,Laing,Aaron,1905-05-24 00:00:00
2298,Lamb,Brad,1905-05-20 00:00:00
2299,Lamb,Ron,1905-04-27 00:00:00
2300,Lammons,Pete,1905-04-26 00:00:00
2301,Lamonica,Daryle,1905-04-24 00:00:00
2302,Landry,Greg,1905-04-29 00:00:00
2303,Lane,Eric,1905-05-12 00:00:00
2304,Lane,Fred,1905-05-28 00:00:00
2305,Lane,Gary,1905-04-25 00:00:00
2306,Lane,MacArthur,1905-04-25 00:00:00
2307,Lang,David,1905-05-20 00:00:00
2308,Lang,Gene,1905-05-15 00:00:00
2309,Lang,Izzy,1905-04-25 00:00:00
2310,Langhorne,Reggie,1905-05-16 00:00:00
2311,Largent,Steve,1905-05-07 00:00:00
2312,Larscheid,Jack,1905-04-16 00:00:00
2313,Larson,Paul,1905-04-15 00:00:00
2314,Larson,Pete,1905-04-27 00:00:00
2315,Lash,Jim,1905-05-04 00:00:00
2316,Lassic,Derrick,1905-05-23 00:00:00
2317,Latin,Jerry,1905-05-06 00:00:00
2318,Latta,Greg,1905-05-05 00:00:00
2319,Lattner,Johnny,1905-04-15 00:00:00
2320,Laufenberg,Babe,1905-05-12 00:00:00
2321,Lavelli,Dante,1905-04-06 00:00:00
2322,Lawrence,Kent,1905-04-29 00:00:00
2323,Lawrence,Larry,1905-05-02 00:00:00
2324,Lawrie,Nate,1905-06-03 00:00:00
2325,Lawson,Odell,1905-05-01 00:00:00
2326,Lawson,Roger,1905-05-02 00:00:00
2327,Lawton,Luke,1905-06-02 00:00:00
2328,Layne,Bobby,1905-04-09 00:00:00
2329,Layne,George,1905-05-31 00:00:00
2330,Leach,Mike,1905-05-29 00:00:00
2331,Leach,Vonta,1905-06-03 00:00:00
2332,Leaf,Ryan,1905-05-29 00:00:00
2333,Leahy,Bob,1905-04-30 00:00:00
2334,Leaks,Roosevelt,1905-05-06 00:00:00
2335,LeBaron,Eddie,1905-04-13 00:00:00
2336,LeClair,Jim,1905-04-27 00:00:00
2337,LeCount,Terry,1905-05-09 00:00:00
2338,Ledbetter,Monte,1905-04-26 00:00:00
2339,Lee,Amp,1905-05-24 00:00:00
2340,Lee,Bob,1905-04-28 00:00:00
2341,Lee,Charles,1905-05-30 00:00:00
2342,Lee,Donald,1905-06-02 00:00:00
2343,Lee,Dwight,1905-04-28 00:00:00
2344,Lee,Gary,1905-05-18 00:00:00
2345,Lee,Jacky,1905-04-22 00:00:00
2346,Lee,Kevin,1905-05-24 00:00:00
2347,Lee,ReShard,1905-06-02 00:00:00
2348,Lee,Ron,1905-05-06 00:00:00
2349,LeFear,Billy,1905-05-03 00:00:00
2350,LeFors,Stefan,1905-06-03 00:00:00
2351,Leftwich,Byron,1905-06-02 00:00:00
2352,Leftridge,Dick,1905-04-27 00:00:00
2353,Leigh,Charlie,1905-04-28 00:00:00
2354,Leinart,Matt,1905-06-05 00:00:00
2355,Lelie,Ashley,1905-06-02 00:00:00
2356,Lemmerman,Bruce,1905-04-28 00:00:00
2357,Lemon,Cleo,1905-06-01 00:00:00
2358,Leo,Bobby,1905-04-28 00:00:00
2359,Lester,Darrell,1905-04-23 00:00:00
2360,Lester,Tim,1905-05-21 00:00:00
2361,Levens,Dorsey,1905-05-23 00:00:00
2362,LeVias,Jerry,1905-04-29 00:00:00
2363,Levy,Chuck,1905-05-25 00:00:00
2364,Lewis,Chad,1905-05-24 00:00:00
2365,Lewis,Darren,1905-05-22 00:00:00
2366,Lewis,David,1905-05-14 00:00:00
2367,Lewis,Dan,1905-04-19 00:00:00
2368,Lewis,Derrick,1905-05-28 00:00:00
2369,Lewis,Frank,1905-04-30 00:00:00
2370,Lewis,Gary,1905-05-11 00:00:00
2371,Lewis,Gary,1905-04-25 00:00:00
2372,Lewis,Greg,1905-05-22 00:00:00
2373,Lewis,Greg,1905-06-02 00:00:00
2374,Lewis,Jamal,1905-06-01 00:00:00
2375,Lewis,Jermaine,1905-05-27 00:00:00
2376,Lewis,Jeff,1905-05-26 00:00:00
2377,Lewis,Jonas,1905-05-29 00:00:00
2378,Lewis,Leo,1905-05-09 00:00:00
2379,Lewis,Marcedes,1905-06-06 00:00:00
2380,Lewis,Michael,1905-05-24 00:00:00
2381,Lewis,Nate,1905-05-19 00:00:00
2382,Lewis,Roderick,1905-05-24 00:00:00
2383,Lewis,Ron,1905-05-21 00:00:00
2384,Lewis,Thomas,1905-05-25 00:00:00
2385,Lewis,Woodley,1905-04-08 00:00:00
2386,Le Bel,Harper,1905-05-16 00:00:00
2387,Lincoln,Keith,1905-04-22 00:00:00
2388,Lindsey,Hub,1905-04-28 00:00:00
2389,Lindsey,Jim,1905-04-27 00:00:00
2390,Lind,Mike,1905-04-23 00:00:00
2391,Linton,Jonathan,1905-05-27 00:00:00
2392,Lipps,Louis,1905-05-15 00:00:00
2393,Lisbon,Don,1905-04-24 00:00:00
2394,Lisch,Rusty,1905-05-09 00:00:00
2395,Liske,Pete,1905-04-25 00:00:00
2396,Little,Floyd,1905-04-25 00:00:00
2397,Livingston,Andy,1905-04-27 00:00:00
2398,Livingston,Mike,1905-04-28 00:00:00
2399,Livingston,Walt,1905-04-17 00:00:00
2400,Lloyd,Brandon,1905-06-03 00:00:00
2401,Lockett,Charles,1905-05-18 00:00:00
2402,Lockett,J.W.,1905-04-20 00:00:00
2403,Lockett,Kevin,1905-05-27 00:00:00
2404,Lockwood,Scott,1905-05-21 00:00:00
2405,Lofton,James,1905-05-09 00:00:00
2406,Lofton,Oscar,1905-04-21 00:00:00
2407,Logan,Chuck,1905-04-26 00:00:00
2408,Logan,Dave,1905-05-07 00:00:00
2409,Logan,Marc,1905-05-18 00:00:00
2410,Lomax,Neil,1905-05-12 00:00:00
2411,Long,Bob,1905-04-25 00:00:00
2412,Long,Chuck,1905-05-16 00:00:00
2413,Longley,Clint,1905-05-05 00:00:00
2414,Long,Kevin,1905-05-08 00:00:00
2415,Long,Mike,1905-04-21 00:00:00
2416,Looker,Dane,1905-05-29 00:00:00
2417,Look,Dean,1905-04-20 00:00:00
2418,Looney,Joe Don,1905-04-25 00:00:00
2419,Lopienski,Tom,1905-06-01 00:00:00
2420,Lorenzen,Jared,1905-06-03 00:00:00
2421,Lorick,Tony,1905-04-24 00:00:00
2422,Losman,J.P.,1905-06-03 00:00:00
2423,Lott,Billy,1905-04-17 00:00:00
2424,Loud,Kamil,1905-05-29 00:00:00
2425,Love,John,1905-04-27 00:00:00
2426,Love,Randy,1905-05-09 00:00:00
2427,Loville,Derek,1905-05-21 00:00:00
2428,Lowe,Paul,1905-04-19 00:00:00
2429,Loyd,Mike,1905-05-09 00:00:00
2430,Lucas,Chad,1905-06-03 00:00:00
2431,Lucas,Dick,1905-04-17 00:00:00
2432,Lucas,Ray,1905-05-25 00:00:00
2433,Lucas,Richie,1905-04-21 00:00:00
2434,Luce,Lew,1905-04-21 00:00:00
2435,Lucky,Mike,1905-05-28 00:00:00
2436,Luck,Oliver,1905-05-13 00:00:00
2437,Luckman,Sid,1905-03-30 00:00:00
2438,Luck,Terry,1905-05-05 00:00:00
2439,Lujack,Johnny,1905-04-08 00:00:00
2440,Luke,Triandos,1905-06-03 00:00:00
2441,Lumsden,Jesse,1905-06-04 00:00:00
2442,Lundy,Wali,1905-06-05 00:00:00
2443,Lusk,Henry,1905-05-25 00:00:00
2444,Lusk,Herb,1905-05-06 00:00:00
2445,Luther,Ed,1905-05-10 00:00:00
2446,Luzar,Chris,1905-06-01 00:00:00
2447,Lyman,Chase,1905-06-04 00:00:00
2448,Lyman,Dustin,1905-05-29 00:00:00
2449,Lynch,Eric,1905-05-23 00:00:00
2450,Lynch,Fran,1905-04-28 00:00:00
2451,Lynch,James,1905-06-04 00:00:00
2452,Lynn,Anthony,1905-05-21 00:00:00
2453,Lyon,Jon,1905-06-22 00:00:00
2454,Lyons,Mitch,1905-05-23 00:00:00
2455,Lytle,Matt,1905-05-28 00:00:00
2456,Lytle,Rob,1905-05-07 00:00:00
2457,Machurek,Mike,1905-05-13 00:00:00
2458,Mackey,Dee,1905-04-17 00:00:00
2459,MacKinnon,Jacque,1905-04-21 00:00:00
2460,Mackey,John,1905-04-24 00:00:00
2461,Mack,Kevin,1905-05-15 00:00:00
2462,Mackey,Kyle,1905-05-15 00:00:00
2463,Mack,Red,1905-04-20 00:00:00
2464,Mack,Stacey,1905-05-28 00:00:00
2465,Maddox,Nick,1905-06-02 00:00:00
2466,Maddox,Tommy,1905-05-24 00:00:00
2467,Madise,Adrian,1905-06-02 00:00:00
2468,Madison,Tony,1905-06-04 00:00:00
2469,Madsen,John,1905-06-05 00:00:00
2470,Magee,Calvin,1905-05-16 00:00:00
2471,Mahe,Reno,1905-06-02 00:00:00
2472,Maitland,Jack,1905-05-01 00:00:00
2473,Majkowski,Don,1905-05-17 00:00:00
2474,Makovicka,Joel,1905-05-28 00:00:00
2475,Maldonado,Sammy,1905-06-04 00:00:00
2476,Malinchak,Bill,1905-04-27 00:00:00
2477,Malone,Art,1905-05-01 00:00:00
2478,Malone,Benny,1905-05-05 00:00:00
2479,Malone,Mark,1905-05-11 00:00:00
2480,Mandich,Jim,1905-05-01 00:00:00
2481,Mandley,Pete,1905-05-14 00:00:00
2482,Mangum,Kris,1905-05-26 00:00:00
2483,Mankins,Jim,1905-04-27 00:00:00
2484,Manning,Archie,1905-05-02 00:00:00
2485,Mann,Bob,1905-04-07 00:00:00
2486,Manning,Brian,1905-05-28 00:00:00
2487,Manning,Eli,1905-06-03 00:00:00
2488,Mann,Maurice,1905-06-04 00:00:00
2489,Manning,Peyton,1905-05-29 00:00:00
2490,Manoa,Tim,1905-05-17 00:00:00
2491,Manumaleuna,Brandon,1905-06-02 00:00:00
2492,Manuel,Lionel,1905-05-15 00:00:00
2493,Manus,Tommy,1905-06-22 00:00:00
2494,Marangi,Gary,1905-05-05 00:00:00
2495,Marconi,Joe,1905-04-17 00:00:00
2496,Margerum,Ken,1905-05-11 00:00:00
2497,Marino,Dan,1905-05-14 00:00:00
2498,Marinaro,Ed,1905-05-03 00:00:00
2499,Marion,Jerry,1905-04-27 00:00:00
2500,Marinovich,Todd,1905-05-22 00:00:00
2501,Maroney,Laurence,1905-06-07 00:00:00
2502,Marsh,Aaron,1905-04-28 00:00:00
2503,Marshall,Al,1905-05-04 00:00:00
2504,Marsh,Amos,1905-04-22 00:00:00
2505,Marshall,Arthur,1905-05-22 00:00:00
2506,Marshall,Brandon,1905-06-06 00:00:00
2507,Marsh,Curtis,1905-05-23 00:00:00
2508,Marsh,Doug,1905-05-11 00:00:00
2509,Marshall,Ed,1905-04-30 00:00:00
2510,Marshall,Henry,1905-05-07 00:00:00
2511,Marshall,Rasheed,1905-06-22 00:00:00
2512,Martin,Billy,1905-04-25 00:00:00
2513,Martin,Billy,1905-04-21 00:00:00
2514,Martin,Blanche,1905-04-20 00:00:00
2515,Martin,Cecil,1905-05-28 00:00:00
2516,Martin,Curtis,1905-05-26 00:00:00
2517,Martin,David,1905-06-01 00:00:00
2518,Martin,Eric,1905-05-14 00:00:00
2519,Martinez,Glenn,1905-06-03 00:00:00
2520,Martin,Ingle,1905-06-04 00:00:00
2521,Martin,Jamie,1905-05-23 00:00:00
2522,Martin,Jamar,1905-06-02 00:00:00
2523,Martin,Kelvin,1905-05-18 00:00:00
2524,Martin,Mike,1905-05-13 00:00:00
2525,Martini,Rich,1905-05-08 00:00:00
2526,Martin,Ruvell,1905-06-04 00:00:00
2527,Martin,Sammy,1905-05-18 00:00:00
2528,Martin,Tee,1905-05-31 00:00:00
2529,Martin,Tony,1905-05-18 00:00:00
2530,Maslowski,Matt,1905-05-02 00:00:00
2531,Mason,Derrick,1905-05-27 00:00:00
2532,Mason,Larry,1905-05-14 00:00:00
2533,Mason,Tommy,1905-04-22 00:00:00
2534,Massey,Chris,1905-06-01 00:00:00
2535,Masters,Billy,1905-04-27 00:00:00
2536,Maston,Le'Shai,1905-05-23 00:00:00
2537,Mathis,Bill,1905-04-19 00:00:00
2538,Mathison,Bruce,1905-05-12 00:00:00
2539,Mathis,Jerome,1905-06-05 00:00:00
2540,Mathews,Ray,1905-04-12 00:00:00
2541,Mathis,Terance,1905-05-20 00:00:00
2542,Matson,Ollie,1905-04-13 00:00:00
2543,Matthews,Allama,1905-05-14 00:00:00
2544,Matthews,Aubrey,1905-05-15 00:00:00
2545,Matthews,Bo,1905-05-04 00:00:00
2546,Mattos,Grant,1905-06-03 00:00:00
2547,Matthews,Henry,1905-05-02 00:00:00
2548,Matthews,Shane,1905-05-23 00:00:00
2549,Matthews,Steve,1905-05-23 00:00:00
2550,Matte,Tom,1905-04-22 00:00:00
2551,Matthews,Wes,1905-04-26 00:00:00
2552,Matthews,Will,1905-06-03 00:00:00
2553,Mauck,Matt,1905-06-01 00:00:00
2554,Mauti,Rich,1905-05-07 00:00:00
2555,Maxson,Alvin,1905-05-04 00:00:00
2556,Maxwell,Bruce,1905-04-30 00:00:00
2557,Maxwell,Marcus,1905-06-05 00:00:00
2558,Mayberry,Doug,1905-04-20 00:00:00
2559,Mayberry,James,1905-05-10 00:00:00
2560,Mayes,Alonzo,1905-05-28 00:00:00
2561,Mayes,Derrick,1905-05-27 00:00:00
2562,Mayes,Rueben,1905-05-16 00:00:00
2563,Maynard,Don,1905-04-18 00:00:00
2564,Mays,Dave,1905-05-02 00:00:00
2565,Mays,Lee,1905-05-31 00:00:00
2566,May,Deems,1905-05-22 00:00:00
2567,Mazurek,Fred,1905-04-26 00:00:00
2568,McAdoo,Derrick,1905-05-18 00:00:00
2569,McAddley,Jason,1905-06-01 00:00:00
2570,McAfee,Fred,1905-05-21 00:00:00
2571,McAllister,Deuce,1905-05-31 00:00:00
2572,McAlister,James,1905-05-04 00:00:00
2573,McArthur,Geoff,1905-06-04 00:00:00
2574,McBride,Oscar,1905-05-25 00:00:00
2575,McCall,Bob,1905-05-03 00:00:00
2576,McCarthy,Brendan,1905-04-28 00:00:00
2577,McCarty,Cody,1905-06-04 00:00:00
2578,McCants,Darnerien,1905-05-30 00:00:00
2579,McCauley,Don,1905-05-02 00:00:00
2580,McCall,Don,1905-04-27 00:00:00
2581,McCaffrey,Ed,1905-05-21 00:00:00
2582,McCareins,Justin,1905-05-31 00:00:00
2583,McCardell,Keenan,1905-05-23 00:00:00
2584,McCallum,Napoleon,1905-05-16 00:00:00
2585,McCall,Reece,1905-05-09 00:00:00
2586,McClanahan,Brent,1905-05-04 00:00:00
2587,McClain,Cliff,1905-04-30 00:00:00
2588,McClinton,Curtis,1905-04-22 00:00:00
2589,McClairen,Jack,1905-04-14 00:00:00
2590,McCloskey,Mike,1905-05-14 00:00:00
2591,McClure,Victor,1905-06-22 00:00:00
2592,McClendon,Willie,1905-05-10 00:00:00
2593,McCoo,Eric,1905-06-02 00:00:00
2594,McCormick,John,1905-04-20 00:00:00
2595,McCown,Josh,1905-06-01 00:00:00
2596,McCoy,LeRon,1905-06-04 00:00:00
2597,McCown,Luke,1905-06-03 00:00:00
2598,McConkey,Phil,1905-05-10 00:00:00
2599,McCord,Quentin,1905-05-31 00:00:00
2600,McCrary,Fred,1905-05-25 00:00:00
2601,McCrary,Greg,1905-05-05 00:00:00
2602,McCreary,Loaird,1905-05-06 00:00:00
2603,McCullough,Andy,1905-05-28 00:00:00
2604,McCullough,Earl,1905-04-29 00:00:00
2605,McCutcheon,Lawrence,1905-05-03 00:00:00
2606,McCullum,Sam,1905-05-05 00:00:00
2607,McCullough,Sultan,1905-06-02 00:00:00
2608,McDaniel,Jeremy,1905-05-29 00:00:00
2609,McDaniel,John,1905-05-04 00:00:00
2610,McDermott,Gary,1905-04-29 00:00:00
2611,McDowell,Anthony,1905-05-21 00:00:00
2612,McDonald,Darnell,1905-05-29 00:00:00
2613,McDonald,Dwight,1905-05-04 00:00:00
2614,McDougall,Gerry,1905-04-18 00:00:00
2615,McDonald,James,1905-05-14 00:00:00
2616,McDonald,Keith,1905-05-16 00:00:00
2617,McDougal,Kevin,1905-05-30 00:00:00
2618,McDonald,Paul,1905-05-11 00:00:00
2619,McDonald,Ray,1905-04-27 00:00:00
2620,McDonald,Shaun,1905-06-03 00:00:00
2621,McDonald,Tommy,1905-04-17 00:00:00
2622,McDuffie,O.J.,1905-05-22 00:00:00
2623,McElhenny,Hugh,1905-04-11 00:00:00
2624,McElroy,Leeland,1905-05-27 00:00:00
2625,McEwen,Craig,1905-05-18 00:00:00
2626,McFarland,Jim,1905-04-30 00:00:00
2627,McFarland,Kay,1905-04-21 00:00:00
2628,McFarlane,Nyle,1905-04-18 00:00:00
2629,McGarity,Wane,1905-05-29 00:00:00
2630,McGahee,Willis,1905-06-03 00:00:00
2631,McGee,Buford,1905-05-13 00:00:00
2632,McGee,Max,1905-04-15 00:00:00
2633,McGee,Molly,1905-05-05 00:00:00
2634,McGeorge,Rich,1905-05-01 00:00:00
2635,McGee,Tim,1905-05-17 00:00:00
2636,McGee,Tony,1905-05-24 00:00:00
2637,McGee,Willie,1905-05-03 00:00:00
2638,McGrorty,Dusty,1905-06-03 00:00:00
2639,McGrath,Mark,1905-05-10 00:00:00
2640,McGriff,Travis,1905-05-29 00:00:00
2641,McGuire,Kaipo,1905-05-27 00:00:00
2642,McGwire,Dan,1905-05-20 00:00:00
2643,McHan,Lamar,1905-04-15 00:00:00
2644,McHugh,Sean,1905-06-04 00:00:00
2645,McIlhenny,Don,1905-04-17 00:00:00
2646,McIntyre,Corey,1905-06-01 00:00:00
2647,McInnis,Hugh,1905-04-21 00:00:00
2648,McIntyre,Jeris,1905-06-03 00:00:00
2649,McInally,Pat,1905-05-06 00:00:00
2650,McIntyre,Secdrick,1905-05-07 00:00:00
2651,McKay,John,1905-05-06 00:00:00
2652,McKenzie,Kevin,1905-05-28 00:00:00
2653,McKeller,Keith,1905-05-17 00:00:00
2654,McKeever,Marlin,1905-04-23 00:00:00
2655,McKinley,Dennis,1905-05-29 00:00:00
2656,McKinnon,Dennis,1905-05-14 00:00:00
2657,McKinnis,Hugh,1905-05-01 00:00:00
2658,McKie,Jason,1905-06-02 00:00:00
2659,McKnight,James,1905-05-25 00:00:00
2660,McKnight,Ted,1905-05-07 00:00:00
2661,McLeod,Bob,1905-04-21 00:00:00
2662,McLenna,Bruce,1905-04-24 00:00:00
2663,McLeod,Kevin,1905-05-27 00:00:00
2664,McLendon,T.A.,1905-06-05 00:00:00
2665,McMahon,Jim,1905-05-12 00:00:00
2666,McMakin,John,1905-05-03 00:00:00
2667,McMahon,Mike,1905-06-01 00:00:00
2668,McMillan,Randy,1905-05-11 00:00:00
2669,McMichael,Randy,1905-06-01 00:00:00
2670,McMullen,Billy,1905-06-02 00:00:00
2671,McMurtry,Greg,1905-05-20 00:00:00
2672,McMullen,Kirk,1905-05-30 00:00:00
2673,McNabb,Donovan,1905-05-29 00:00:00
2674,McNair,Steve,1905-05-26 00:00:00
2675,McNair,Todd,1905-05-18 00:00:00
2676,McNeil,Clifton,1905-04-23 00:00:00
2677,McNeil,Freeman,1905-05-12 00:00:00
2678,McNeil,Gerald,1905-05-15 00:00:00
2679,McNeil,Pat,1905-05-07 00:00:00
2680,McNeal,Reggie,1905-06-05 00:00:00
2681,McNeill,Rod,1905-05-04 00:00:00
2682,McNeal,Travis,1905-05-20 00:00:00
2683,McNown,Cade,1905-05-30 00:00:00
2684,McPherson,Adrian,1905-06-05 00:00:00
2685,McPhail,Jerris,1905-05-25 00:00:00
2686,McQuilken,Kim,1905-05-04 00:00:00
2687,McQuay,Leon,1905-05-03 00:00:00
2688,McVea,Warren,1905-04-29 00:00:00
2689,McWatters,Bill,1905-04-25 00:00:00
2690,McWilliams,Johnny,1905-05-25 00:00:00
2691,Meade,Mike,1905-05-13 00:00:00
2692,Mealey,Rondell,1905-05-30 00:00:00
2693,Means,Natrone,1905-05-25 00:00:00
2694,Meggett,David,1905-05-19 00:00:00
2695,Meier,Shad,1905-05-31 00:00:00
2696,Meilinger,Steve,1905-04-13 00:00:00
2697,Menefee,Pep,1905-04-26 00:00:00
2698,Mercein,Chuck,1905-04-26 00:00:00
2699,Meredith,Don,1905-04-21 00:00:00
2700,Merkins,Guido,1905-05-08 00:00:00
2701,Merritt,Ahmad,1905-05-30 00:00:00
2702,Mertens,Jim,1905-04-30 00:00:00
2703,Messer,Dale,1905-04-20 00:00:00
2704,Mestnik,Frank,1905-04-21 00:00:00
2705,Metcalf,Eric,1905-05-21 00:00:00
2706,Metcalf,Terry,1905-05-04 00:00:00
2707,Metzelaars,Pete,1905-05-13 00:00:00
2708,Meyer,Ron,1905-04-27 00:00:00
2709,Mialik,Larry,1905-05-03 00:00:00
2710,Micho,Bobby,1905-05-15 00:00:00
2711,Michel,Tom,1905-04-23 00:00:00
2712,Mickens,Terry,1905-05-24 00:00:00
2713,Middleton,Dave,1905-04-16 00:00:00
2714,Middleton,Frank,1905-05-13 00:00:00
2715,Middleton,Ron,1905-05-18 00:00:00
2716,Middleton,Terdell,1905-05-08 00:00:00
2717,Milan,Don,1905-05-02 00:00:00
2718,Milanovich,Scott,1905-05-26 00:00:00
2719,Milburn,Glyn,1905-05-21 00:00:00
2720,Miles,Ostell,1905-05-23 00:00:00
2721,Mili,Itula,1905-05-26 00:00:00
2722,Miller,Alan,1905-04-20 00:00:00
2723,Miller,Anthony,1905-05-18 00:00:00
2724,Miller,Billy,1905-05-30 00:00:00
2725,Miller,Bill,1905-04-23 00:00:00
2726,Miller,Chris,1905-05-18 00:00:00
2727,Miller,Cleo,1905-05-05 00:00:00
2728,Mills,Ernie,1905-05-21 00:00:00
2729,Mills,Garrett,1905-06-22 00:00:00
2730,Miller,Heath,1905-06-04 00:00:00
2731,Millen,Hugh,1905-05-16 00:00:00
2732,Milling,James,1905-05-18 00:00:00
2733,Miller,Jim,1905-05-24 00:00:00
2734,Mills,John Henry,1905-05-22 00:00:00
2735,Miller,Junior,1905-05-10 00:00:00
2736,Miller,Mark,1905-05-09 00:00:00
2737,Mills,Pete,1905-04-25 00:00:00
2738,Miller,Robert,1905-05-06 00:00:00
2739,Miller,Ron,1905-04-22 00:00:00
2740,Miller,Scott,1905-05-21 00:00:00
2741,Miller,Solomon,1905-05-17 00:00:00
2742,Miller,Terry,1905-05-09 00:00:00
2743,Miller,Willie,1905-04-30 00:00:00
2744,Mills,Zack,1905-06-22 00:00:00
2745,Milne,Brian,1905-05-26 00:00:00
2746,Milons,Freddie,1905-06-02 00:00:00
2747,Milton,Gene,1905-04-27 00:00:00
2748,Mims,David,1905-05-23 00:00:00
2749,Minnis,Marvin,1905-05-30 00:00:00
2750,Minniear,Randy,1905-04-26 00:00:00
2751,Minor,Lincoln,1905-05-03 00:00:00
2752,Minor,Travis,1905-06-01 00:00:00
2753,Minter,Cedric,1905-05-11 00:00:00
2754,Mira,George,1905-04-25 00:00:00
2755,Miree,Brandon,1905-06-03 00:00:00
2756,Mirer,Rick,1905-05-23 00:00:00
2757,Mistler,John,1905-05-11 00:00:00
2758,Mitchell,Basil,1905-05-28 00:00:00
2759,Mitchell,Bobby,1905-04-18 00:00:00
2760,Mitchell,Brian,1905-05-21 00:00:00
2761,Mitchell,Charley,1905-04-23 00:00:00
2762,Mitchell,Derrell,1905-05-24 00:00:00
2763,Mitchell,Freddie,1905-05-31 00:00:00
2764,Mitchell,Jim,1905-04-30 00:00:00
2765,Mitchell,Johnny,1905-05-24 00:00:00
2766,Mitchell,Lydell,1905-05-02 00:00:00
2767,Mitchell,Pete,1905-05-24 00:00:00
2768,Mitchell,Scott,1905-05-21 00:00:00
2769,Mitchell,Shannon,1905-05-25 00:00:00
2770,Mitchell,Stump,1905-05-12 00:00:00
2771,Mitchell,Stan,1905-04-27 00:00:00
2772,Mitchell,Tom,1905-04-27 00:00:00
2773,Mitchell,Tywan,1905-05-28 00:00:00
2774,Moats,Ryan,1905-06-04 00:00:00
2775,Mobley,Orson,1905-05-16 00:00:00
2776,Mobley,Stacey,1905-05-18 00:00:00
2777,Moegle,Dicky,1905-04-17 00:00:00
2778,Moffett,Tim,1905-05-15 00:00:00
2779,Monk,Art,1905-05-10 00:00:00
2780,Monroe,Carl,1905-05-13 00:00:00
2781,Monroe,Rodrick,1905-05-28 00:00:00
2782,Montana,Denis,1905-05-25 00:00:00
2783,Montgomery,Joe,1905-05-29 00:00:00
2784,Montana,Joe,1905-05-09 00:00:00
2785,Montgomery,Mike,1905-05-02 00:00:00
2786,Montgomery,Ross,1905-04-29 00:00:00
2787,Montgomery,Scottie,1905-05-31 00:00:00
2788,Montgomery,Tyrone,1905-05-23 00:00:00
2789,Montgomery,Wilbert,1905-05-07 00:00:00
2790,Moon,Warren,1905-05-09 00:00:00
2791,Moorehead,Aaron,1905-06-02 00:00:00
2792,Moore,Alvin,1905-05-12 00:00:00
2793,Moore,Alex,1905-04-28 00:00:00
2794,Moore,Booker,1905-05-12 00:00:00
2795,Moore,Bob,1905-05-02 00:00:00
2796,Moore,Casey,1905-06-02 00:00:00
2797,Moore,Clarence,1905-06-04 00:00:00
2798,Moore,Dave,1905-05-22 00:00:00
2799,Moore,Derrick,1905-05-20 00:00:00
2800,Moorehead,Emery,1905-05-07 00:00:00
2801,Moore,Gene,1905-04-30 00:00:00
2802,Moore,Herman,1905-05-22 00:00:00
2803,Moore,Jerald,1905-05-27 00:00:00
2804,Moore,Jeff,1905-05-09 00:00:00
2805,Moore,Joe,1905-05-02 00:00:00
2806,Moore,Lance,1905-06-05 00:00:00
2807,Moore,Lenny,1905-04-16 00:00:00
2808,Moore,Manfred,1905-05-03 00:00:00
2809,Moore,Mewelde,1905-06-04 00:00:00
2810,Moore,Nat,1905-05-04 00:00:00
2811,Moore,Ricky,1905-05-16 00:00:00
2812,Moore,Rob,1905-05-21 00:00:00
2813,Moore,Ronald,1905-05-23 00:00:00
2814,Moore,Shawn,1905-05-21 00:00:00
2815,Moore,Tom,1905-04-21 00:00:00
2816,Moore,Will,1905-05-23 00:00:00
2817,Morant,Johnnie,1905-06-03 00:00:00
2818,Moreau,Doug,1905-04-28 00:00:00
